,id,created_at,date,user_name,screen_name,Sentimen_Title,text,retweets,replies,likes,quotes
,,,,,,netral,Program Makan Bergizi Gratis sedang diuji coba di beberapa daerah. 💪 #GiziUntukAnak,,,,
,,,,,,negatif,"Masih banyak kekurangan, terutama distribusinya. 👏 #GiziUntukAnak",,,,
,,,,,,netral,Program Makan Bergizi Gratis sedang diuji coba di beberapa daerah. 👏 #GiziUntukAnak,,,,
,,,,,,positif,Langkah bagus untuk mengurangi stunting di Indonesia. 😤 #MBG,,,,
,,,,,,positif,Program Makan Bergizi Gratis sangat membantu anak sekolah. 👏 #ProgramPemerintah,,,,
,,,,,,netral,Pemerintah meluncurkan program makan gratis tahun ini. 😐 #MakanBergiziGratis,,,,
,,,,,,negatif,"Masih banyak kekurangan, terutama distribusinya. 🙏 #IndonesiaSehat",,,,
,,,,,,netral,Program Makan Bergizi Gratis sedang diuji coba di beberapa daerah. 🔥 #MakanBergiziGratis,,,,
,,,,,,negatif,"Jangan cuma janji, realisasi masih jauh dari harapan. 😐 #GiziUntukAnak",,,,
,,,,,,negatif,"Jangan cuma janji, realisasi masih jauh dari harapan. 🙏 #IndonesiaSehat",,,,
,,,,,,negatif,"Jangan cuma janji, realisasi masih jauh dari harapan. 👏 #IndonesiaSehat",,,,
,,,,,,negatif,Program Makan Bergizi Gratis belum terasa di daerah saya. 💪 #GiziUntukAnak,,,,
,,,,,,negatif,"Masih banyak kekurangan, terutama distribusinya. 👏 #IndonesiaSehat",,,,
,,,,,,netral,Kegiatan makan bergizi gratis dilakukan setiap pagi. 😤 #IndonesiaSehat,,,,
,,,,,,negatif,"Harusnya lebih diawasi, banyak sekolah belum dapat. 👏 #ProgramPemerintah",,,,
,,,,,,positif,Makan Bergizi Gratis bikin anak lebih semangat sekolah. 🔥 #MBG,,,,
,,,,,,netral,Program ini bagian dari upaya peningkatan gizi nasional. 😔 #ProgramPemerintah,,,,
,,,,,,negatif,"Harusnya lebih diawasi, banyak sekolah belum dapat. 🔥 #GiziUntukAnak",,,,
,,,,,,positif,Langkah bagus untuk mengurangi stunting di Indonesia. 🙏 #GiziUntukAnak,,,,
,,,,,,positif,Program Makan Bergizi Gratis sangat membantu anak sekolah. 🔥 #MBG,,,,
,,,,,,netral,Kegiatan makan bergizi gratis dilakukan setiap pagi. 🔥 #MBG,,,,
,,,,,,positif,Makan Bergizi Gratis bikin anak lebih semangat sekolah. 💭 #MakanBergiziGratis,,,,
,,,,,,negatif,"Masih banyak kekurangan, terutama distribusinya. 💪 #GiziUntukAnak",,,,
,,,,,,netral,Pemerintah meluncurkan program makan gratis tahun ini. 😐 #ProgramPemerintah,,,,
,,,,,,negatif,"Harusnya lebih diawasi, banyak sekolah belum dapat. 😔 #MBG",,,,
,,,,,,negatif,Program Makan Bergizi Gratis belum terasa di daerah saya. 🙏 #MakanBergiziGratis,,,,
,,,,,,negatif,Banyak yang ngeluh soal pelaksanaan program ini. 💪 #ProgramPemerintah,,,,
,,,,,,positif,Saya senang pemerintah peduli gizi anak-anak. 👏 #GiziUntukAnak,,,,
,,,,,,negatif,"Jangan cuma janji, realisasi masih jauh dari harapan. 😔 #MakanBergiziGratis",,,,
,,,,,,positif,"Terima kasih atas program ini, semoga terus berlanjut! 👏 #MBG",,,,
,,,,,,negatif,Program Makan Bergizi Gratis belum terasa di daerah saya. 💭 #MakanBergiziGratis,,,,
,,,,,,positif,Saya senang pemerintah peduli gizi anak-anak. 😐 #ProgramPemerintah,,,,
,,,,,,negatif,Program Makan Bergizi Gratis belum terasa di daerah saya. 🙏 #MBG,,,,
,,,,,,positif,"Terima kasih atas program ini, semoga terus berlanjut! 👍 #GiziUntukAnak",,,,
,,,,,,negatif,"Harusnya lebih diawasi, banyak sekolah belum dapat. 👍 #MakanBergiziGratis",,,,
,,,,,,positif,Saya senang pemerintah peduli gizi anak-anak. 💭 #GiziUntukAnak,,,,
,,,,,,netral,Program Makan Bergizi Gratis sedang diuji coba di beberapa daerah. 🔥 #IndonesiaSehat,,,,
,,,,,,negatif,"Masih banyak kekurangan, terutama distribusinya. 👍 #MBG",,,,
,,,,,,netral,Kegiatan makan bergizi gratis dilakukan setiap pagi. 👍 #MakanBergiziGratis,,,,
,,,,,,negatif,"Harusnya lebih diawasi, banyak sekolah belum dapat. 😔 #GiziUntukAnak",,,,
,,,,,,netral,Kegiatan makan bergizi gratis dilakukan setiap pagi. 😐 #GiziUntukAnak,,,,
,,,,,,negatif,Banyak yang ngeluh soal pelaksanaan program ini. 😔 #GiziUntukAnak,,,,
,,,,,,positif,Makan Bergizi Gratis bikin anak lebih semangat sekolah. 🔥 #MakanBergiziGratis,,,,
,,,,,,netral,Beberapa sekolah sudah mulai menerima program MBG. 😐 #GiziUntukAnak,,,,
,,,,,,negatif,Program Makan Bergizi Gratis belum terasa di daerah saya. 😤 #MakanBergiziGratis,,,,
,,,,,,positif,Program Makan Bergizi Gratis sangat membantu anak sekolah. 🙏 #MBG,,,,
,,,,,,positif,Program Makan Bergizi Gratis sangat membantu anak sekolah. 💭 #IndonesiaSehat,,,,
,,,,,,negatif,"Harusnya lebih diawasi, banyak sekolah belum dapat. 👍 #MakanBergiziGratis",,,,
,,,,,,negatif,"Harusnya lebih diawasi, banyak sekolah belum dapat. 💪 #GiziUntukAnak",,,,
,,,,,,negatif,Banyak yang ngeluh soal pelaksanaan program ini. 💪 #ProgramPemerintah,,,,
,,,,,,negatif,"Harusnya lebih diawasi, banyak sekolah belum dapat. 👏 #ProgramPemerintah",,,,
,,,,,,negatif,"Masih banyak kekurangan, terutama distribusinya. 👏 #ProgramPemerintah",,,,
,,,,,,netral,Pemerintah meluncurkan program makan gratis tahun ini. 😤 #IndonesiaSehat,,,,
,,,,,,negatif,"Harusnya lebih diawasi, banyak sekolah belum dapat. 💪 #IndonesiaSehat",,,,
,,,,,,positif,Langkah bagus untuk mengurangi stunting di Indonesia. 💭 #MakanBergiziGratis,,,,
,,,,,,netral,Pemerintah meluncurkan program makan gratis tahun ini. 💭 #MakanBergiziGratis,,,,
,,,,,,positif,"Terima kasih atas program ini, semoga terus berlanjut! 👍 #ProgramPemerintah",,,,
,,,,,,positif,"Terima kasih atas program ini, semoga terus berlanjut! 👏 #GiziUntukAnak",,,,
,,,,,,netral,Beberapa sekolah sudah mulai menerima program MBG. 🙏 #MakanBergiziGratis,,,,
,,,,,,positif,Langkah bagus untuk mengurangi stunting di Indonesia. 💭 #IndonesiaSehat,,,,
,,,,,,negatif,Banyak yang ngeluh soal pelaksanaan program ini. 💭 #ProgramPemerintah,,,,
,,,,,,positif,"Terima kasih atas program ini, semoga terus berlanjut! 🔥 #GiziUntukAnak",,,,
,,,,,,netral,Pemerintah meluncurkan program makan gratis tahun ini. 🙏 #MBG,,,,
,,,,,,netral,Pemerintah meluncurkan program makan gratis tahun ini. 👍 #MakanBergiziGratis,,,,
,,,,,,negatif,Program Makan Bergizi Gratis belum terasa di daerah saya. 😐 #GiziUntukAnak,,,,
,,,,,,positif,"Terima kasih atas program ini, semoga terus berlanjut! 😔 #IndonesiaSehat",,,,
,,,,,,negatif,Banyak yang ngeluh soal pelaksanaan program ini. 😤 #IndonesiaSehat,,,,
,,,,,,negatif,Banyak yang ngeluh soal pelaksanaan program ini. 🙏 #MakanBergiziGratis,,,,
,,,,,,positif,Program Makan Bergizi Gratis sangat membantu anak sekolah. 😔 #MakanBergiziGratis,,,,
,,,,,,netral,Beberapa sekolah sudah mulai menerima program MBG. 💪 #IndonesiaSehat,,,,
,,,,,,negatif,"Masih banyak kekurangan, terutama distribusinya. 👏 #MBG",,,,
,,,,,,negatif,Program Makan Bergizi Gratis belum terasa di daerah saya. 🔥 #ProgramPemerintah,,,,
,,,,,,netral,Program ini bagian dari upaya peningkatan gizi nasional. 💭 #ProgramPemerintah,,,,
,,,,,,positif,"Terima kasih atas program ini, semoga terus berlanjut! 💪 #MBG",,,,
,,,,,,negatif,"Jangan cuma janji, realisasi masih jauh dari harapan. 👏 #MBG",,,,
,,,,,,negatif,"Masih banyak kekurangan, terutama distribusinya. 😐 #MakanBergiziGratis",,,,
,,,,,,negatif,Banyak yang ngeluh soal pelaksanaan program ini. 💭 #MBG,,,,
,,,,,,negatif,"Jangan cuma janji, realisasi masih jauh dari harapan. 👍 #IndonesiaSehat",,,,
,,,,,,positif,Program Makan Bergizi Gratis sangat membantu anak sekolah. 🙏 #MBG,,,,
,,,,,,positif,Makan Bergizi Gratis bikin anak lebih semangat sekolah. 🙏 #GiziUntukAnak,,,,
,,,,,,positif,"Terima kasih atas program ini, semoga terus berlanjut! 😔 #IndonesiaSehat",,,,
,,,,,,positif,"Terima kasih atas program ini, semoga terus berlanjut! 😊 #MBG",,,,
,,,,,,negatif,"Masih banyak kekurangan, terutama distribusinya. 😤 #MakanBergiziGratis",,,,
,,,,,,negatif,"Harusnya lebih diawasi, banyak sekolah belum dapat. 😊 #MakanBergiziGratis",,,,
,,,,,,netral,Beberapa sekolah sudah mulai menerima program MBG. 😤 #IndonesiaSehat,,,,
,,,,,,positif,"Terima kasih atas program ini, semoga terus berlanjut! 👏 #ProgramPemerintah",,,,
,,,,,,negatif,"Masih banyak kekurangan, terutama distribusinya. 💭 #IndonesiaSehat",,,,
,,,,,,negatif,"Masih banyak kekurangan, terutama distribusinya. 😤 #MBG",,,,
,,,,,,negatif,Program Makan Bergizi Gratis belum terasa di daerah saya. 👍 #ProgramPemerintah,,,,
,,,,,,netral,Pemerintah meluncurkan program makan gratis tahun ini. 👍 #MakanBergiziGratis,,,,
,,,,,,negatif,Program Makan Bergizi Gratis belum terasa di daerah saya. 💪 #GiziUntukAnak,,,,
,,,,,,negatif,"Masih banyak kekurangan, terutama distribusinya. 👏 #MakanBergiziGratis",,,,
,,,,,,negatif,"Jangan cuma janji, realisasi masih jauh dari harapan. 😊 #ProgramPemerintah",,,,
,,,,,,netral,Beberapa sekolah sudah mulai menerima program MBG. 😔 #GiziUntukAnak,,,,
,,,,,,positif,Saya senang pemerintah peduli gizi anak-anak. 😐 #MakanBergiziGratis,,,,
,,,,,,netral,Pemerintah meluncurkan program makan gratis tahun ini. 😤 #MakanBergiziGratis,,,,
,,,,,,negatif,Program Makan Bergizi Gratis belum terasa di daerah saya. 💪 #IndonesiaSehat,,,,
,,,,,,positif,Langkah bagus untuk mengurangi stunting di Indonesia. 😤 #GiziUntukAnak,,,,
,,,,,,positif,"Terima kasih atas program ini, semoga terus berlanjut! 😔 #IndonesiaSehat",,,,
,,,,,,negatif,"Masih banyak kekurangan, terutama distribusinya. 👏 #IndonesiaSehat",,,,
,,,,,,negatif,Program Makan Bergizi Gratis belum terasa di daerah saya. 😔 #MBG,,,,
,,,,,,negatif,"Jangan cuma janji, realisasi masih jauh dari harapan. 😔 #ProgramPemerintah",,,,
,,,,,,negatif,"Masih banyak kekurangan, terutama distribusinya. 🙏 #MBG",,,,
,,,,,,netral,Program Makan Bergizi Gratis sedang diuji coba di beberapa daerah. 👏 #ProgramPemerintah,,,,
,,,,,,positif,Langkah bagus untuk mengurangi stunting di Indonesia. 💪 #MakanBergiziGratis,,,,
,,,,,,negatif,Banyak yang ngeluh soal pelaksanaan program ini. 😐 #IndonesiaSehat,,,,
,,,,,,negatif,"Jangan cuma janji, realisasi masih jauh dari harapan. 😤 #ProgramPemerintah",,,,
,,,,,,netral,Kegiatan makan bergizi gratis dilakukan setiap pagi. 😐 #MakanBergiziGratis,,,,
,,,,,,positif,"Terima kasih atas program ini, semoga terus berlanjut! 😊 #IndonesiaSehat",,,,
,,,,,,negatif,Banyak yang ngeluh soal pelaksanaan program ini. 👍 #GiziUntukAnak,,,,
,,,,,,negatif,Banyak yang ngeluh soal pelaksanaan program ini. 😊 #ProgramPemerintah,,,,
,,,,,,negatif,Program Makan Bergizi Gratis belum terasa di daerah saya. 😊 #GiziUntukAnak,,,,
,,,,,,netral,Program ini bagian dari upaya peningkatan gizi nasional. 👏 #IndonesiaSehat,,,,
,,,,,,negatif,"Masih banyak kekurangan, terutama distribusinya. 😔 #MakanBergiziGratis",,,,
,,,,,,negatif,Program Makan Bergizi Gratis belum terasa di daerah saya. 😊 #MakanBergiziGratis,,,,
,,,,,,netral,Pemerintah meluncurkan program makan gratis tahun ini. 😔 #IndonesiaSehat,,,,
,,,,,,positif,Langkah bagus untuk mengurangi stunting di Indonesia. 🔥 #MBG,,,,
,,,,,,positif,"Terima kasih atas program ini, semoga terus berlanjut! 😔 #MBG",,,,
,,,,,,positif,Makan Bergizi Gratis bikin anak lebih semangat sekolah. 😤 #ProgramPemerintah,,,,
,,,,,,netral,Kegiatan makan bergizi gratis dilakukan setiap pagi. 👍 #IndonesiaSehat,,,,
,,,,,,negatif,"Harusnya lebih diawasi, banyak sekolah belum dapat. 😐 #MakanBergiziGratis",,,,
,,,,,,negatif,"Harusnya lebih diawasi, banyak sekolah belum dapat. 💪 #ProgramPemerintah",,,,
,,,,,,netral,Kegiatan makan bergizi gratis dilakukan setiap pagi. 😔 #MBG,,,,
,,,,,,negatif,"Harusnya lebih diawasi, banyak sekolah belum dapat. 💭 #MakanBergiziGratis",,,,
,,,,,,negatif,"Harusnya lebih diawasi, banyak sekolah belum dapat. 👏 #MakanBergiziGratis",,,,
,,,,,,negatif,"Masih banyak kekurangan, terutama distribusinya. 😊 #MakanBergiziGratis",,,,
,,,,,,negatif,Program Makan Bergizi Gratis belum terasa di daerah saya. 👏 #ProgramPemerintah,,,,
,,,,,,netral,Program ini bagian dari upaya peningkatan gizi nasional. 👍 #GiziUntukAnak,,,,
,,,,,,negatif,Program Makan Bergizi Gratis belum terasa di daerah saya. 🙏 #MBG,,,,
,,,,,,negatif,Banyak yang ngeluh soal pelaksanaan program ini. 💪 #MakanBergiziGratis,,,,
,,,,,,netral,Program Makan Bergizi Gratis sedang diuji coba di beberapa daerah. 😤 #ProgramPemerintah,,,,
,,,,,,negatif,"Jangan cuma janji, realisasi masih jauh dari harapan. 😔 #MBG",,,,
,,,,,,negatif,Banyak yang ngeluh soal pelaksanaan program ini. 😔 #MakanBergiziGratis,,,,
,,,,,,negatif,"Jangan cuma janji, realisasi masih jauh dari harapan. 😔 #GiziUntukAnak",,,,
,,,,,,negatif,"Harusnya lebih diawasi, banyak sekolah belum dapat. 😤 #MBG",,,,
,,,,,,negatif,"Jangan cuma janji, realisasi masih jauh dari harapan. 😔 #GiziUntukAnak",,,,
,,,,,,positif,Langkah bagus untuk mengurangi stunting di Indonesia. 🙏 #GiziUntukAnak,,,,
,,,,,,positif,Langkah bagus untuk mengurangi stunting di Indonesia. 🙏 #MakanBergiziGratis,,,,
,,,,,,negatif,Banyak yang ngeluh soal pelaksanaan program ini. 🔥 #IndonesiaSehat,,,,
,,,,,,negatif,"Jangan cuma janji, realisasi masih jauh dari harapan. 😤 #MBG",,,,
,,,,,,positif,Program Makan Bergizi Gratis sangat membantu anak sekolah. 🙏 #IndonesiaSehat,,,,
,,,,,,netral,Program Makan Bergizi Gratis sedang diuji coba di beberapa daerah. 🙏 #MBG,,,,
,,,,,,positif,"Terima kasih atas program ini, semoga terus berlanjut! 😤 #GiziUntukAnak",,,,
,,,,,,negatif,"Masih banyak kekurangan, terutama distribusinya. 💪 #MakanBergiziGratis",,,,
,,,,,,negatif,"Jangan cuma janji, realisasi masih jauh dari harapan. 👍 #ProgramPemerintah",,,,
,,,,,,positif,"Terima kasih atas program ini, semoga terus berlanjut! 👏 #GiziUntukAnak",,,,
,,,,,,positif,Langkah bagus untuk mengurangi stunting di Indonesia. 💪 #MakanBergiziGratis,,,,
,,,,,,negatif,"Jangan cuma janji, realisasi masih jauh dari harapan. 🙏 #ProgramPemerintah",,,,
,,,,,,positif,Langkah bagus untuk mengurangi stunting di Indonesia. 😔 #ProgramPemerintah,,,,
,,,,,,positif,Makan Bergizi Gratis bikin anak lebih semangat sekolah. 😊 #GiziUntukAnak,,,,
,,,,,,negatif,"Masih banyak kekurangan, terutama distribusinya. 😐 #MakanBergiziGratis",,,,
,,,,,,netral,Program ini bagian dari upaya peningkatan gizi nasional. 👏 #ProgramPemerintah,,,,
,,,,,,negatif,"Harusnya lebih diawasi, banyak sekolah belum dapat. 😤 #ProgramPemerintah",,,,
,,,,,,positif,"Terima kasih atas program ini, semoga terus berlanjut! 👏 #MBG",,,,
,,,,,,negatif,"Masih banyak kekurangan, terutama distribusinya. 😤 #GiziUntukAnak",,,,
,,,,,,negatif,"Masih banyak kekurangan, terutama distribusinya. 😊 #IndonesiaSehat",,,,
,,,,,,netral,Kegiatan makan bergizi gratis dilakukan setiap pagi. 😊 #MBG,,,,
,,,,,,negatif,"Harusnya lebih diawasi, banyak sekolah belum dapat. 😔 #MakanBergiziGratis",,,,
,,,,,,negatif,Program Makan Bergizi Gratis belum terasa di daerah saya. 💪 #IndonesiaSehat,,,,
,,,,,,negatif,Program Makan Bergizi Gratis belum terasa di daerah saya. 😤 #IndonesiaSehat,,,,
,,,,,,negatif,"Jangan cuma janji, realisasi masih jauh dari harapan. 😊 #GiziUntukAnak",,,,
,,,,,,positif,Program Makan Bergizi Gratis sangat membantu anak sekolah. 💪 #IndonesiaSehat,,,,
,,,,,,negatif,"Jangan cuma janji, realisasi masih jauh dari harapan. 👍 #ProgramPemerintah",,,,
,,,,,,negatif,"Masih banyak kekurangan, terutama distribusinya. 👏 #GiziUntukAnak",,,,
,,,,,,positif,Program Makan Bergizi Gratis sangat membantu anak sekolah. 🔥 #MBG,,,,
,,,,,,negatif,"Harusnya lebih diawasi, banyak sekolah belum dapat. 🙏 #GiziUntukAnak",,,,
,,,,,,netral,Program ini bagian dari upaya peningkatan gizi nasional. 💭 #MakanBergiziGratis,,,,
,,,,,,negatif,Program Makan Bergizi Gratis belum terasa di daerah saya. 😐 #GiziUntukAnak,,,,
,,,,,,negatif,Banyak yang ngeluh soal pelaksanaan program ini. 😤 #GiziUntukAnak,,,,
,,,,,,negatif,Banyak yang ngeluh soal pelaksanaan program ini. 💭 #GiziUntukAnak,,,,
,,,,,,negatif,Banyak yang ngeluh soal pelaksanaan program ini. 😤 #ProgramPemerintah,,,,
,,,,,,positif,Makan Bergizi Gratis bikin anak lebih semangat sekolah. 😔 #MakanBergiziGratis,,,,
,,,,,,positif,Makan Bergizi Gratis bikin anak lebih semangat sekolah. 😔 #ProgramPemerintah,,,,
,,,,,,netral,Program Makan Bergizi Gratis sedang diuji coba di beberapa daerah. 💭 #MakanBergiziGratis,,,,
,,,,,,negatif,"Masih banyak kekurangan, terutama distribusinya. 💭 #GiziUntukAnak",,,,
,,,,,,positif,Langkah bagus untuk mengurangi stunting di Indonesia. 😊 #ProgramPemerintah,,,,
,,,,,,positif,Makan Bergizi Gratis bikin anak lebih semangat sekolah. 😐 #MakanBergiziGratis,,,,
,,,,,,negatif,"Harusnya lebih diawasi, banyak sekolah belum dapat. 👍 #ProgramPemerintah",,,,
,,,,,,netral,Beberapa sekolah sudah mulai menerima program MBG. 😤 #ProgramPemerintah,,,,
,,,,,,netral,Program ini bagian dari upaya peningkatan gizi nasional. 👍 #ProgramPemerintah,,,,
,,,,,,positif,Saya senang pemerintah peduli gizi anak-anak. 😐 #MBG,,,,
,,,,,,negatif,Program Makan Bergizi Gratis belum terasa di daerah saya. 😔 #IndonesiaSehat,,,,
,,,,,,negatif,Banyak yang ngeluh soal pelaksanaan program ini. 😐 #MakanBergiziGratis,,,,
,,,,,,negatif,"Jangan cuma janji, realisasi masih jauh dari harapan. 😤 #MBG",,,,
,,,,,,negatif,Banyak yang ngeluh soal pelaksanaan program ini. 😊 #MBG,,,,
,,,,,,negatif,Banyak yang ngeluh soal pelaksanaan program ini. 👏 #IndonesiaSehat,,,,
,,,,,,netral,Pemerintah meluncurkan program makan gratis tahun ini. 💭 #MBG,,,,
,,,,,,positif,Langkah bagus untuk mengurangi stunting di Indonesia. 😐 #ProgramPemerintah,,,,
,,,,,,negatif,"Masih banyak kekurangan, terutama distribusinya. 🙏 #MakanBergiziGratis",,,,
,,,,,,negatif,"Masih banyak kekurangan, terutama distribusinya. 🔥 #MakanBergiziGratis",,,,
,,,,,,positif,Langkah bagus untuk mengurangi stunting di Indonesia. 💭 #GiziUntukAnak,,,,
,,,,,,negatif,Banyak yang ngeluh soal pelaksanaan program ini. 😐 #ProgramPemerintah,,,,
,,,,,,negatif,Program Makan Bergizi Gratis belum terasa di daerah saya. 😊 #IndonesiaSehat,,,,
,,,,,,netral,Program Makan Bergizi Gratis sedang diuji coba di beberapa daerah. 😔 #MakanBergiziGratis,,,,
,,,,,,netral,Program Makan Bergizi Gratis sedang diuji coba di beberapa daerah. 🔥 #MakanBergiziGratis,,,,
,,,,,,netral,Program ini bagian dari upaya peningkatan gizi nasional. 😐 #MakanBergiziGratis,,,,
,,,,,,negatif,"Masih banyak kekurangan, terutama distribusinya. 😤 #ProgramPemerintah",,,,
,,,,,,netral,Program Makan Bergizi Gratis sedang diuji coba di beberapa daerah. 😊 #GiziUntukAnak,,,,
,,,,,,positif,Saya senang pemerintah peduli gizi anak-anak. 👍 #ProgramPemerintah,,,,
,,,,,,negatif,"Masih banyak kekurangan, terutama distribusinya. 💭 #ProgramPemerintah",,,,
,,,,,,negatif,"Masih banyak kekurangan, terutama distribusinya. 💪 #MBG",,,,
,,,,,,negatif,Program Makan Bergizi Gratis belum terasa di daerah saya. 👍 #MakanBergiziGratis,,,,
,,,,,,negatif,Banyak yang ngeluh soal pelaksanaan program ini. 🙏 #MBG,,,,
,,,,,,negatif,"Harusnya lebih diawasi, banyak sekolah belum dapat. 👍 #ProgramPemerintah",,,,
,,,,,,negatif,"Harusnya lebih diawasi, banyak sekolah belum dapat. 💭 #IndonesiaSehat",,,,
,,,,,,negatif,Program Makan Bergizi Gratis belum terasa di daerah saya. 👍 #MakanBergiziGratis,,,,
,,,,,,negatif,"Harusnya lebih diawasi, banyak sekolah belum dapat. 💭 #ProgramPemerintah",,,,
,,,,,,netral,Kegiatan makan bergizi gratis dilakukan setiap pagi. 🔥 #ProgramPemerintah,,,,
,,,,,,negatif,"Jangan cuma janji, realisasi masih jauh dari harapan. 😔 #ProgramPemerintah",,,,
,,,,,,positif,Langkah bagus untuk mengurangi stunting di Indonesia. 🔥 #MakanBergiziGratis,,,,
,,,,,,netral,Pemerintah meluncurkan program makan gratis tahun ini. 👏 #IndonesiaSehat,,,,
,,,,,,positif,"Terima kasih atas program ini, semoga terus berlanjut! 😐 #GiziUntukAnak",,,,
,,,,,,netral,Program ini bagian dari upaya peningkatan gizi nasional. 👏 #GiziUntukAnak,,,,
,,,,,,positif,"Terima kasih atas program ini, semoga terus berlanjut! 😐 #ProgramPemerintah",,,,
,,,,,,negatif,"Masih banyak kekurangan, terutama distribusinya. 💭 #ProgramPemerintah",,,,
,,,,,,positif,Makan Bergizi Gratis bikin anak lebih semangat sekolah. 💭 #MBG,,,,
,,,,,,negatif,Banyak yang ngeluh soal pelaksanaan program ini. 😔 #GiziUntukAnak,,,,
,,,,,,negatif,Banyak yang ngeluh soal pelaksanaan program ini. 👍 #GiziUntukAnak,,,,
,,,,,,negatif,"Jangan cuma janji, realisasi masih jauh dari harapan. 🔥 #MBG",,,,
,,,,,,negatif,"Masih banyak kekurangan, terutama distribusinya. 👏 #IndonesiaSehat",,,,
,,,,,,negatif,"Masih banyak kekurangan, terutama distribusinya. 😤 #MakanBergiziGratis",,,,
,,,,,,negatif,"Masih banyak kekurangan, terutama distribusinya. 😤 #IndonesiaSehat",,,,
,,,,,,netral,Beberapa sekolah sudah mulai menerima program MBG. 😤 #MakanBergiziGratis,,,,
